UNITID,XSANIN01,SANIN01,XSANIT01,SANIT01,XSANIN02,SANIN02,XSANIT02,SANIT02,XSANIN03,SANIN03,XSANIT03,SANIT03,XSANIN04,SANIN04,XSANIT04,SANIT04,XSANIN05,SANIN05,XSANIT05,SANIT05,XSANIN06,SANIN06,XSANIT06,SANIT06,XSANIN07,SANIN07,XSANIT07,SANIT07,XSANIN08,SANIN08,XSANIT08,SANIT08,XSANIN09,SANIN09,XSANIT09,SANIT09,XSANIN10,SANIN10,XSANIT10,SANIT10,XSANIN11,SANIN11,XSANIT11,SANIT11,XSANIN12,SANIN12,XSANIT12,SANIT12,XSANIN13,SANIN13,XSANIT13,SANIT13,XSANIN14,SANIN14,XSANIT14,SANIT14 
413413,"R",1333,"R",104540881,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",246892,"R",143,"R",26366456,"R",638,"R",42693482,"R",132,"R",11482010,"R",286,"R",16681201,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",1644605,"R",113,"R",5426235,"Z",0,"Z",0,"Z",0,"Z",0
413617,"R",70,"R",3112452,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",453835,"R",22,"R",1269157,"R",4,"R",149219,"R",4,"R",155500,"R",7,"R",284794,"Z",0,"Z",0,"R",3,"R",75046,"Z",0,"Z",0,"R",17,"R",617781,"R",3,"R",107120,"Z",0,"Z",0
413626,"R",44,"R",1848875,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",572046,"R",3,"R",448814,"R",4,"R",197248,"R",3,"R",203696,"R",1,"R",43237,"Z",0,"Z",0,"R",2,"R",45704,"R",1,"R",28098,"R",6,"R",154888,"R",5,"R",155144,"Z",0,"Z",0
413802,"R",14,"R",689448,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",336000,"R",2,"R",130000,"R",3,"R",114000,"R",1,"R",65000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",44448,"Z",0,"Z",0,"Z",0,"Z",0
414461,"R",125,"R",3289607,"Z",0,"Z",0,"Z",0,"Z",0,"R",50,"R",1072170,"R",17,"R",1004272,"R",23,"R",549118,"R",5,"R",118865,"Z",0,"Z",0,"R",2,"R",63300,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",154798,"R",23,"R",327084,"Z",0,"Z",0
414595,"R",30,"R",1783727,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",54418,"R",7,"R",621465,"R",2,"R",260000,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42000,"R",15,"R",661036,"R",3,"R",94808,"Z",0,"Z",0
414823,"R",109,"R",5951813,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",185154,"R",32,"R",2678933,"R",23,"R",963495,"R",1,"R",41223,"R",23,"R",1052360,"R",2,"R",84399,"R",9,"R",391267,"Z",0,"Z",0,"R",10,"R",348417,"R",5,"R",206565,"Z",0,"Z",0
414911,"R",80,"R",3629982,"Z",0,"Z",0,"R",2,"R",84142,"R",2,"R",128464,"R",23,"R",1596834,"R",6,"R",273276,"R",7,"R",325608,"R",7,"R",270783,"Z",0,"Z",0,"R",8,"R",191551,"Z",0,"Z",0,"R",24,"R",714542,"R",1,"R",44782,"Z",0,"Z",0
414939,"R",7,"R",311600,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",208000,"R",1,"R",62000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",41600,"Z",0,"Z",0,"Z",0,"Z",0
414966,"R",22,"R",1099513,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",262400,"R",1,"R",47500,"R",4,"R",219824,"R",2,"R",108000,"R",2,"R",123000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",113234,"R",4,"R",178575,"R",1,"R",46980,"Z",0,"Z",0
416801,"R",16138,"R",1177368763,"R",646,"R",91505104,"R",8,"R",3709606,"R",13,"R",838421,"R",1286,"R",162662430,"R",1399,"R",100963383,"R",2419,"R",176754962,"R",331,"R",22144510,"R",4388,"R",377633851,"R",3577,"R",144578489,"R",63,"R",1516027,"R",1747,"R",79523832,"R",202,"R",12508141,"R",59,"R",3030007
417318,"R",7,"R",292637,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",119495,"R",1,"R",70000,"Z",0,"Z",0,"R",1,"R",44893,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",28585,"Z",0,"Z",0,"R",1,"R",29664,"Z",0,"Z",0,"Z",0,"Z",0
417327,"R",29,"R",1161937,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",40800,"R",12,"R",451688,"R",2,"R",72625,"R",1,"R",43160,"R",10,"R",444448,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",109216,"Z",0,"Z",0,"Z",0,"Z",0
417734,"R",15,"R",847387,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42848,"R",8,"R",564592,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",239947,"Z",0,"Z",0,"Z",0,"Z",0
417752,"R",7,"R",254063,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",135933,"R",2,"R",94106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",24024,"Z",0,"Z",0,"Z",0,"Z",0
418126,"R",19,"R",1038950,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",476450,"R",1,"R",175000,"R",1,"R",120000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",191500,"R",2,"R",76000,"Z",0,"Z",0,"Z",0,"Z",0
418533,"R",68,"R",3918393,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",637018,"R",18,"R",1599385,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",20,"R",954477,"Z",0,"Z",0,"R",16,"R",727513,"Z",0,"Z",0,"Z",0,"Z",0
418870,"R",11,"R",470700,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",80000,"R",1,"R",90000,"R",3,"R",120900,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",16800,"R",3,"R",136000,"R",1,"R",27000,"Z",0,"Z",0,"Z",0,"Z",0
418889,"R",9,"R",370885,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",276245,"Z",0,"Z",0,"R",1,"R",38480,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",56160,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
419244,"R",11,"R",639059,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",326013,"R",1,"R",102415,"R",2,"R",129881,"R",1,"R",80750,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
419341,"R",5,"R",214982,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",65000,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",21482,"R",1,"R",41000,"R",1,"R",27500,"Z",0,"Z",0,"Z",0,"Z",0
419457,"R",25,"R",1860751,"Z",0,"Z",0,"Z",0,"Z",0,"R",15,"R",1022280,"R",7,"R",687868,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",150603,"Z",0,"Z",0,"Z",0,"Z",0
420006,"R",10,"R",593558,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",424442,"R",1,"R",145550,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",23566,"Z",0,"Z",0,"Z",0,"Z",0
420024,"R",18,"R",857158,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",369045,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",488113,"Z",0,"Z",0,"Z",0,"Z",0
420042,"R",16,"R",1264806,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",257409,"R",5,"R",548866,"R",4,"R",248265,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",210266,"Z",0,"Z",0,"Z",0,"Z",0
420103,"R",11,"R",456000,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",105000,"R",2,"R",155000,"R",2,"R",70000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",68000,"R",2,"R",58000,"Z",0,"Z",0,"Z",0,"Z",0
420246,"R",84,"R",4325334,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",377693,"R",17,"R",1423952,"R",8,"R",433207,"R",3,"R",136089,"R",4,"R",182447,"R",17,"R",850638,"R",6,"R",171891,"Z",0,"Z",0,"R",19,"R",749417,"Z",0,"Z",0,"Z",0,"Z",0
420307,"R",143,"R",7665489,"Z",0,"Z",0,"Z",0,"Z",0,"R",41,"R",1801206,"R",26,"R",2080283,"R",2,"R",120421,"R",2,"R",97217,"R",67,"R",3368418,"Z",0,"Z",0,"R",2,"R",99824,"Z",0,"Z",0,"R",3,"R",98120,"Z",0,"Z",0,"Z",0,"Z",0
420316,"R",33,"R",1793417,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",279688,"R",11,"R",854512,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",604083,"Z",0,"Z",0,"R",1,"R",22360,"Z",0,"Z",0,"R",1,"R",32774,"Z",0,"Z",0,"Z",0,"Z",0
420325,"R",1,"R",64000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",64000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
420370,"R",65,"R",3287155,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",212048,"R",9,"R",820771,"R",2,"R",64960,"R",2,"R",64960,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",47,"R",2124416,"Z",0,"Z",0,"Z",0,"Z",0
420398,"R",206,"R",10000404,"Z",0,"Z",0,"Z",0,"Z",0,"R",109,"R",5130002,"R",7,"R",907304,"R",7,"R",455515,"R",18,"R",890356,"R",8,"R",525198,"Z",0,"Z",0,"R",13,"R",545323,"Z",0,"Z",0,"R",34,"R",1118875,"R",10,"R",427831,"Z",0,"Z",0
420431,"R",90,"R",3775491,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",176121,"R",12,"R",926113,"R",23,"R",1134943,"R",7,"R",269879,"R",1,"R",48097,"Z",0,"Z",0,"R",7,"R",207553,"Z",0,"Z",0,"R",36,"R",1012785,"Z",0,"Z",0,"Z",0,"Z",0
420440,"R",43,"R",2214945,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",294158,"R",14,"R",982185,"R",5,"R",230023,"R",2,"R",77376,"R",6,"R",295865,"Z",0,"Z",0,"R",4,"R",183269,"Z",0,"Z",0,"R",4,"R",152069,"Z",0,"Z",0,"Z",0,"Z",0
420538,"R",67,"R",2605596,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",331978,"R",14,"R",1036238,"Z",0,"Z",0,"R",5,"R",188259,"R",3,"R",114332,"Z",0,"Z",0,"R",6,"R",127593,"Z",0,"Z",0,"R",25,"R",660804,"R",2,"R",54465,"R",3,"R",91927
420556,"R",53,"R",2560726,"Z",0,"Z",0,"Z",0,"Z",0,"R",10,"R",349225,"R",17,"R",1246054,"R",1,"R",43704,"R",3,"R",129019,"R",1,"R",38917,"Z",0,"Z",0,"R",8,"R",256298,"R",1,"R",37128,"R",12,"R",460381,"Z",0,"Z",0,"Z",0,"Z",0
420574,"R",250,"R",12785552,"R",2,"R",251442,"Z",0,"Z",0,"R",17,"R",659921,"R",45,"R",3433659,"R",27,"R",1261018,"R",41,"R",2141705,"R",39,"R",1781216,"Z",0,"Z",0,"R",17,"R",689709,"R",1,"R",50000,"R",32,"R",1319726,"R",25,"R",999480,"R",4,"R",197676
420705,"R",6,"R",275000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",50000,"R",2,"R",150000,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25000,"Z",0,"Z",0,"Z",0,"Z",0
420723,"R",28,"R",1424541,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",228326,"R",10,"R",786241,"Z",0,"Z",0,"R",1,"R",42208,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42707,"Z",0,"Z",0,"R",9,"R",325059,"Z",0,"Z",0,"Z",0,"Z",0
420802,"R",29,"R",3040851,"R",2,"R",166050,"Z",0,"Z",0,"R",2,"R",200000,"R",6,"R",1181775,"R",7,"R",620175,"R",1,"R",90563,"R",6,"R",557638,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",224650,"Z",0,"Z",0,"Z",0,"Z",0
420866,"R",12,"R",784577,"Z",0,"Z",0,"Z",0,"Z",0,"R",6,"R",377664,"R",4,"R",323885,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83028,"Z",0,"Z",0,"Z",0,"Z",0
421513,"R",9,"R",462032,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",132977,"R",4,"R",303658,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",25397,"Z",0,"Z",0,"Z",0,"Z",0
421708,"R",33,"R",3020471,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",1897387,"Z",0,"Z",0,"R",1,"R",50000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",21,"R",1073084,"Z",0,"Z",0,"Z",0,"Z",0
421832,"R",46,"R",1725000,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",315000,"R",4,"R",135000,"R",8,"R",255000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",135000,"R",9,"R",360000,"R",15,"R",525000,"Z",0,"Z",0,"Z",0,"Z",0
421841,"R",33,"R",2517453,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",139575,"R",12,"R",1287983,"R",1,"R",89000,"R",1,"R",60765,"R",3,"R",130549,"Z",0,"Z",0,"R",2,"R",85680,"Z",0,"Z",0,"R",13,"R",723901,"Z",0,"Z",0,"Z",0,"Z",0
421878,"R",29,"R",1761000,"R",10,"R",790000,"Z",0,"Z",0,"R",2,"R",105000,"R",7,"R",455000,"R",1,"R",55000,"R",1,"R",60000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",100000,"R",5,"R",171000,"R",1,"R",25000,"Z",0,"Z",0
422695,"R",27,"R",1765000,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",130000,"R",4,"R",600000,"R",5,"R",275000,"R",1,"R",45000,"R",1,"R",45000,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",490000,"R",5,"R",140000,"R",1,"R",40000,"Z",0,"Z",0
423643,"R",360,"R",16855466,"R",7,"R",433615,"Z",0,"Z",0,"R",8,"R",301884,"R",31,"R",3891552,"R",17,"R",801806,"R",26,"R",1724189,"R",14,"R",966942,"R",28,"R",1316389,"R",89,"R",2919322,"Z",0,"Z",0,"R",140,"R",4499767,"Z",0,"Z",0,"Z",0,"Z",0
423652,"R",25,"R",1303711,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",73437,"R",9,"R",709453,"R",3,"R",119809,"Z",0,"Z",0,"R",5,"R",192726,"Z",0,"Z",0,"R",1,"R",42096,"Z",0,"Z",0,"R",5,"R",166190,"Z",0,"Z",0,"Z",0,"Z",0
423980,"R",23,"R",1272525,"Z",0,"Z",0,"Z",0,"Z",0,"R",7,"R",386947,"R",2,"R",290029,"R",5,"R",250474,"R",1,"R",79997,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",160413,"Z",0,"Z",0,"R",3,"R",104665,"Z",0,"Z",0,"Z",0,"Z",0
425250,"R",7,"R",310000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",85000,"R",1,"R",36000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",82000,"R",3,"R",107000,"Z",0,"Z",0,"Z",0,"Z",0
426314,"R",405,"R",21713791,"Z",0,"Z",0,"Z",0,"Z",0,"R",93,"R",4015179,"R",124,"R",9774528,"R",169,"R",7110544,"R",3,"R",162711,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",650829,"Z",0,"Z",0,"Z",0,"Z",0
427982,"R",19,"R",892449,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",470584,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",11,"R",421865,"Z",0,"Z",0,"Z",0,"Z",0
428143,"R",12,"R",509520,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",252000,"R",1,"R",33280,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",29640,"R",3,"R",100880,"R",3,"R",93720,"Z",0,"Z",0,"Z",0,"Z",0
428170,"R",45,"R",2773028,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",1703079,"R",7,"R",289048,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",19,"R",780901,"Z",0,"Z",0,"Z",0,"Z",0
428259,"R",7,"R",396490,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",102500,"R",2,"R",157000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",105000,"R",1,"R",31990,"Z",0,"Z",0,"Z",0,"Z",0
428268,"R",23,"R",1387765,"Z",0,"Z",0,"Z",0,"Z",0,"R",16,"R",888512,"R",5,"R",426802,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",72451,"Z",0,"Z",0,"Z",0,"Z",0
428286,"R",27,"R",1768213,"Z",0,"Z",0,"Z",0,"Z",0,"R",17,"R",945293,"R",8,"R",755815,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",67105,"Z",0,"Z",0,"Z",0,"Z",0
428392,"R",76,"R",3774444,"Z",0,"Z",0,"Z",0,"Z",0,"R",27,"R",1074265,"R",17,"R",1405315,"R",7,"R",299629,"R",6,"R",329858,"R",1,"R",37000,"Z",0,"Z",0,"R",8,"R",239259,"R",1,"R",45078,"R",9,"R",344040,"Z",0,"Z",0,"Z",0,"Z",0
428426,"R",117,"R",8301708,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",35,"R",3516361,"R",18,"R",1078657,"R",20,"R",1495057,"R",11,"R",642933,"Z",0,"Z",0,"R",17,"R",721971,"Z",0,"Z",0,"R",14,"R",749133,"Z",0,"Z",0,"R",2,"R",97596
428444,"R",43,"R",2409887,"Z",0,"Z",0,"Z",0,"Z",0,"R",26,"R",1254479,"R",11,"R",901117,"R",1,"R",72000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",182291,"Z",0,"Z",0,"Z",0,"Z",0
429085,"R",6,"R",365000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",160000,"R",1,"R",70000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",135000,"Z",0,"Z",0,"Z",0,"Z",0
429094,"R",26,"C",1044453,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",131358,"R",7,"R",443217,"R",2,"R",84516,"Z",0,"Z",0,"R",1,"R",45554,"Z",0,"Z",0,"R",4,"R",101491,"R",2,"R",58677,"R",5,"R",153848,"R",1,"C",25792,"Z",0,"Z",0
429128,"R",13,"R",1094440,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",99000,"R",5,"R",614640,"R",3,"R",225800,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",155000,"Z",0,"Z",0,"Z",0,"Z",0
430157,"R",8,"R",484867,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",37000,"R",3,"R",289002,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",128865,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",30000,"Z",0,"Z",0,"Z",0,"Z",0
430166,"R",9,"R",591082,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",42000,"R",4,"R",371434,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",139440,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",38208,"Z",0,"Z",0,"Z",0,"Z",0
430184,"R",46,"R",2520698,"Z",0,"Z",0,"Z",0,"Z",0,"R",14,"R",604115,"R",12,"R",940989,"Z",0,"Z",0,"R",1,"R",31200,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",13,"R",641368,"R",6,"R",303026,"Z",0,"Z",0,"Z",0,"Z",0
430485,"R",7,"R",404300,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",189000,"R",1,"R",78600,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",136700,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0
430704,"R",11,"R",505480,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",71000,"R",1,"R",95000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",83000,"R",5,"R",229600,"R",1,"R",26880,"Z",0,"Z",0
430795,"R",24,"R",1550884,"Z",0,"Z",0,"R",1,"R",33514,"R",12,"R",949626,"R",2,"R",156815,"R",1,"R",29440,"R",1,"R",64145,"R",1,"R",54136,"R",1,"R",40727,"R",3,"R",161455,"Z",0,"Z",0,"R",2,"R",61026,"Z",0,"Z",0,"Z",0,"Z",0
430810,"R",45,"R",2528213,"Z",0,"Z",0,"Z",0,"Z",0,"R",18,"R",686311,"R",12,"R",1221060,"R",2,"R",95100,"R",2,"R",111500,"R",2,"R",47000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",133000,"R",6,"R",234242,"Z",0,"Z",0
430935,"R",24,"R",857106,"Z",0,"Z",0,"Z",0,"Z",0,"R",9,"R",225000,"R",10,"R",512106,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",120000,"Z",0,"Z",0,"Z",0,"Z",0
431141,"R",90,"R",3917370,"Z",0,"Z",0,"Z",0,"Z",0,"R",36,"R",1426777,"R",28,"R",1319867,"R",8,"R",506463,"R",6,"R",278330,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",86011,"Z",0,"Z",0,"R",9,"R",299922,"Z",0,"Z",0,"Z",0,"Z",0
431886,"R",30,"R",1905028,"Z",0,"Z",0,"Z",0,"Z",0,"R",4,"R",178000,"R",12,"R",1021942,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",642764,"Z",0,"Z",0,"R",1,"R",29261,"Z",0,"Z",0,"R",1,"R",33061,"Z",0,"Z",0,"Z",0,"Z",0
431929,"R",24,"R",486866,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"R",204562,"R",5,"R",172678,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",31980,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",35113,"R",3,"R",42533,"Z",0,"Z",0
431983,"R",11,"R",482000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",126000,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"R",309000,"Z",0,"Z",0,"R",1,"R",47000,"Z",0,"Z",0,"Z",0,"Z",0
432144,"R",93,"R",9240628,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",30,"R",4594708,"R",15,"R",1131024,"R",13,"R",1346304,"R",1,"R",73512,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",34,"R",2095080,"Z",0,"Z",0,"Z",0,"Z",0
432223,"R",9,"R",756663,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5,"R",558838,"R",2,"R",103016,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",94809,"Z",0,"Z",0,"Z",0,"Z",0
432241,"R",7,"R",475165,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",219740,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",120504,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3,"R",134921,"Z",0,"Z",0,"Z",0,"Z",0
