UNITID,CONTRACT,ARANK,XTENUREM,TENUREM,XONTRCKM,ONTRCKM,XNOTRCKM,NOTRCKM,XNOFACTM,NOFACTM,XTENUREW,TENUREW,XONTRCKW,ONTRCKW,XNOTRCKW,NOTRCKW,XNOFACTW,NOFACTW,XEMPCNTT,EMPCNTT 
210304,1,7,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",23
210304,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
210304,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
210304,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
210304,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",6
210331,1,1,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",13
210331,1,2,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8
210331,1,3,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"R",17
210331,1,7,"Z",0,"Z",0,"R",29,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",38
210331,2,1,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
210331,2,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
210331,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",5
210331,2,7,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",10
210368,2,1,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",9
210368,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
210368,2,3,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",4
210368,2,6,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
210368,2,7,"Z",0,"Z",0,"R",13,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"R",17
210401,1,1,"R",51,"Z",0,"R",2,"Z",0,"R",29,"Z",0,"Z",0,"Z",0,"R",82
210401,1,2,"R",29,"R",1,"Z",0,"Z",0,"R",20,"R",1,"Z",0,"Z",0,"R",51
210401,1,3,"Z",0,"R",24,"R",5,"Z",0,"Z",0,"R",37,"R",3,"Z",0,"R",69
210401,1,4,"Z",0,"Z",0,"R",16,"Z",0,"Z",0,"Z",0,"R",20,"R",2,"R",38
210401,1,7,"R",80,"R",25,"R",23,"Z",0,"R",49,"R",38,"R",23,"R",2,"R",240
210429,1,1,"R",43,"Z",0,"Z",0,"Z",0,"R",22,"Z",0,"Z",0,"Z",0,"R",65
210429,1,2,"R",21,"R",1,"Z",0,"Z",0,"R",23,"Z",0,"Z",0,"Z",0,"R",45
210429,1,3,"Z",0,"R",13,"R",10,"Z",0,"Z",0,"R",19,"R",11,"Z",0,"R",53
210429,1,4,"Z",0,"Z",0,"R",20,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"R",35
210429,1,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
210429,1,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
210429,1,7,"R",64,"R",14,"R",31,"Z",0,"R",45,"R",19,"R",29,"Z",0,"R",202
210429,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
210429,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
210429,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2
210438,2,1,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5
210438,2,2,"R",7,"R",1,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",12
210438,2,3,"Z",0,"R",7,"Z",0,"Z",0,"R",2,"R",6,"Z",0,"Z",0,"R",15
210438,2,6,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
210438,2,7,"R",12,"R",8,"R",2,"Z",0,"R",6,"R",6,"Z",0,"Z",0,"R",34
210492,1,2,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",5
210492,1,3,"Z",0,"R",3,"R",5,"Z",0,"Z",0,"R",1,"R",6,"Z",0,"R",15
210492,1,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",6
210492,1,7,"R",3,"R",3,"R",8,"Z",0,"R",2,"R",1,"R",9,"Z",0,"R",26
210571,1,1,"R",18,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",29
210571,1,2,"R",23,"R",1,"R",1,"Z",0,"R",14,"R",1,"Z",0,"Z",0,"R",40
210571,1,3,"Z",0,"R",10,"R",3,"Z",0,"Z",0,"R",7,"R",4,"Z",0,"R",24
210571,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",16
210571,1,7,"R",41,"R",11,"R",6,"Z",0,"R",25,"R",8,"R",18,"Z",0,"R",109
210571,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
210571,2,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",5
210571,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",11
210669,1,1,"R",41,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",50
210669,1,2,"R",26,"R",1,"R",2,"Z",0,"R",22,"Z",0,"R",3,"Z",0,"R",54
210669,1,3,"Z",0,"R",15,"R",4,"Z",0,"Z",0,"R",19,"R",2,"Z",0,"R",40
210669,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",4
210669,1,6,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"R",22
210669,1,7,"R",67,"R",16,"R",16,"Z",0,"R",31,"R",19,"R",21,"Z",0,"R",170
210739,1,1,"R",9,"Z",0,"R",1,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",13
210739,1,2,"R",17,"R",2,"R",3,"Z",0,"R",7,"R",2,"R",1,"Z",0,"R",32
210739,1,3,"Z",0,"R",11,"R",1,"Z",0,"Z",0,"R",19,"R",5,"Z",0,"R",36
210739,1,4,"Z",0,"R",3,"R",3,"Z",0,"Z",0,"R",3,"R",1,"Z",0,"R",10
210739,1,7,"R",26,"R",16,"R",8,"Z",0,"R",10,"R",24,"R",7,"Z",0,"R",91
210739,2,3,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",1,"R",4,"Z",0,"R",8
210739,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"Z",0,"R",4
210739,2,7,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",3,"R",6,"Z",0,"R",12
210775,1,1,"R",4,"R",1,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",8
210775,1,2,"R",13,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",1,"Z",0,"R",30
210775,1,3,"R",4,"R",11,"R",6,"Z",0,"R",9,"R",14,"R",3,"Z",0,"R",47
210775,1,4,"Z",0,"R",1,"R",3,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",13
210775,1,7,"R",21,"R",13,"R",9,"Z",0,"R",27,"R",15,"R",13,"Z",0,"R",98
210809,2,1,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",5
210809,2,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
210809,2,3,"Z",0,"Z",0,"R",7,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",8
210809,2,7,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",16
210906,2,4,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",26
210906,2,7,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",26
210942,2,4,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",39,"Z",0,"R",103
210942,2,7,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",39,"Z",0,"R",103
210960,2,4,"Z",0,"Z",0,"R",53,"Z",0,"Z",0,"Z",0,"R",30,"Z",0,"R",83
210960,2,7,"Z",0,"Z",0,"R",53,"Z",0,"Z",0,"Z",0,"R",30,"Z",0,"R",83
211024,2,1,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",18
211024,2,2,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",14
211024,2,3,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",9
211024,2,7,"Z",0,"Z",0,"R",32,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"R",41
211088,1,1,"R",19,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",29
211088,1,2,"R",14,"Z",0,"Z",0,"Z",0,"R",13,"R",1,"R",2,"Z",0,"R",30
211088,1,3,"R",3,"R",15,"R",5,"Z",0,"R",5,"R",24,"R",10,"Z",0,"R",62
211088,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",3
211088,1,6,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",8,"R",10
211088,1,7,"R",36,"R",15,"R",7,"R",2,"R",28,"R",25,"R",13,"R",8,"R",134
211088,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211088,2,2,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211088,2,3,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",12
211088,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211088,2,7,"R",1,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",16
211130,2,1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
211130,2,2,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
211130,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
211130,2,7,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8
211158,1,1,"R",80,"Z",0,"Z",0,"Z",0,"R",31,"Z",0,"Z",0,"Z",0,"R",111
211158,1,2,"R",54,"R",12,"Z",0,"Z",0,"R",39,"R",5,"Z",0,"Z",0,"R",110
211158,1,3,"R",15,"R",37,"R",5,"Z",0,"R",15,"R",27,"R",7,"Z",0,"R",106
211158,1,4,"Z",0,"Z",0,"R",30,"Z",0,"R",1,"R",4,"R",34,"Z",0,"R",69
211158,1,7,"R",149,"R",49,"R",35,"Z",0,"R",86,"R",36,"R",41,"Z",0,"R",396
211158,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211158,2,7,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211273,1,1,"R",33,"Z",0,"Z",0,"Z",0,"R",32,"Z",0,"Z",0,"Z",0,"R",65
211273,1,2,"R",15,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",29
211273,1,3,"Z",0,"R",11,"Z",0,"Z",0,"Z",0,"R",13,"Z",0,"Z",0,"R",24
211273,1,4,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",2,"R",2,"R",8
211273,1,5,"Z",0,"Z",0,"R",15,"R",2,"Z",0,"Z",0,"R",21,"R",6,"R",44
211273,1,7,"R",48,"R",11,"R",19,"R",2,"R",46,"R",13,"R",23,"R",8,"R",170
211291,1,1,"R",55,"Z",0,"R",1,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",84
211291,1,2,"R",86,"R",2,"R",1,"Z",0,"R",54,"Z",0,"R",3,"Z",0,"R",146
211291,1,3,"Z",0,"R",55,"R",19,"Z",0,"Z",0,"R",49,"R",24,"Z",0,"R",147
211291,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
211291,1,7,"R",141,"R",57,"R",21,"Z",0,"R",82,"R",49,"R",29,"Z",0,"R",379
211352,1,1,"R",6,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",14
211352,1,2,"R",8,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",18
211352,1,3,"Z",0,"R",7,"R",4,"Z",0,"Z",0,"R",17,"R",3,"Z",0,"R",31
211352,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"R",2,"R",3,"Z",0,"R",6
211352,1,7,"R",14,"R",7,"R",5,"Z",0,"R",18,"R",19,"R",6,"Z",0,"R",69
211352,2,2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211352,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211352,2,7,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",2
211361,1,1,"R",53,"Z",0,"Z",0,"Z",0,"R",33,"R",2,"Z",0,"Z",0,"R",88
211361,1,2,"R",34,"R",12,"Z",0,"Z",0,"R",25,"R",11,"Z",0,"Z",0,"R",82
211361,1,3,"R",12,"R",17,"R",4,"Z",0,"R",9,"R",29,"R",4,"Z",0,"R",75
211361,1,4,"Z",0,"Z",0,"R",8,"Z",0,"R",1,"R",3,"R",13,"Z",0,"R",25
211361,1,7,"R",99,"R",29,"R",12,"Z",0,"R",68,"R",45,"R",17,"Z",0,"R",270
211370,2,1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",3
211370,2,3,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
211370,2,7,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",5
211431,1,1,"R",7,"Z",0,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",25
211431,1,2,"R",5,"R",1,"Z",0,"Z",0,"R",10,"R",3,"R",2,"Z",0,"R",21
211431,1,3,"Z",0,"R",2,"R",4,"Z",0,"Z",0,"R",14,"R",7,"Z",0,"R",27
211431,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"R",3,"R",14,"Z",0,"R",19
211431,1,7,"R",12,"R",3,"R",6,"Z",0,"R",28,"R",20,"R",23,"Z",0,"R",92
211431,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1
211431,2,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211431,2,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211431,2,7,"Z",0,"Z",0,"R",1,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",4
211440,1,1,"R",287,"Z",0,"R",1,"Z",0,"R",62,"Z",0,"Z",0,"Z",0,"R",350
211440,1,2,"R",57,"R",45,"Z",0,"Z",0,"R",27,"R",23,"Z",0,"Z",0,"R",152
211440,1,3,"Z",0,"R",104,"Z",0,"Z",0,"Z",0,"R",30,"Z",0,"Z",0,"R",134
211440,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211440,1,5,"Z",0,"Z",0,"R",95,"Z",0,"Z",0,"Z",0,"R",55,"Z",0,"R",150
211440,1,6,"Z",0,"Z",0,"R",18,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",28
211440,1,7,"R",344,"R",149,"R",114,"Z",0,"R",89,"R",53,"R",66,"Z",0,"R",815
211440,2,1,"R",17,"Z",0,"Z",0,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",22
211440,2,2,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
211440,2,5,"Z",0,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",17,"Z",0,"R",45
211440,2,6,"Z",0,"Z",0,"R",17,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",21
211440,2,7,"R",19,"Z",0,"R",45,"Z",0,"R",5,"Z",0,"R",21,"Z",0,"R",90
211468,1,1,"R",9,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",19
211468,1,2,"R",5,"Z",0,"R",1,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",16
211468,1,3,"Z",0,"R",3,"R",6,"Z",0,"Z",0,"R",11,"R",11,"Z",0,"R",31
211468,1,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"R",8
211468,1,7,"R",14,"R",3,"R",7,"Z",0,"R",20,"R",11,"R",19,"Z",0,"R",74
211468,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211468,2,2,"R",2,"Z",0,"Z",0,"Z",0,"R",2,"R",1,"Z",0,"Z",0,"R",5
211468,2,3,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"R",1,"Z",0,"R",3
211468,2,7,"R",3,"R",1,"Z",0,"Z",0,"R",2,"R",2,"R",1,"Z",0,"R",9
211477,2,1,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",28
211477,2,7,"Z",0,"Z",0,"R",12,"Z",0,"Z",0,"Z",0,"R",16,"Z",0,"R",28
211556,1,1,"R",3,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",3,"Z",0,"R",9
211556,1,2,"R",2,"Z",0,"R",3,"Z",0,"R",7,"Z",0,"R",8,"Z",0,"R",20
211556,1,3,"Z",0,"Z",0,"R",25,"Z",0,"Z",0,"Z",0,"R",36,"Z",0,"R",61
211556,1,7,"R",5,"Z",0,"R",29,"Z",0,"R",9,"Z",0,"R",47,"Z",0,"R",90
211556,2,1,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211556,2,2,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",6
211556,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211556,2,7,"Z",0,"Z",0,"R",4,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"R",10
211583,1,1,"R",2,"Z",0,"Z",0,"Z",0,"R",4,"R",1,"Z",0,"Z",0,"R",7
211583,1,2,"R",2,"R",3,"Z",0,"Z",0,"R",8,"R",2,"Z",0,"Z",0,"R",15
211583,1,3,"R",1,"R",7,"Z",0,"Z",0,"Z",0,"R",14,"R",3,"Z",0,"R",25
211583,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
211583,1,7,"R",5,"R",10,"R",1,"Z",0,"R",12,"R",17,"R",5,"Z",0,"R",50
211583,2,1,"R",2,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3
211583,2,2,"R",1,"R",1,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",5
211583,2,3,"Z",0,"R",3,"R",1,"Z",0,"Z",0,"R",3,"R",3,"Z",0,"R",10
211583,2,7,"R",3,"R",4,"R",1,"Z",0,"R",4,"R",3,"R",3,"Z",0,"R",18
211608,1,1,"R",9,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",18
211608,1,2,"R",6,"R",3,"Z",0,"Z",0,"R",10,"Z",0,"Z",0,"Z",0,"R",19
211608,1,3,"R",2,"R",4,"R",1,"Z",0,"R",6,"R",3,"Z",0,"Z",0,"R",16
211608,1,4,"R",1,"Z",0,"R",5,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",7
211608,1,7,"R",18,"R",7,"R",6,"Z",0,"R",25,"R",3,"R",1,"Z",0,"R",60
211608,2,4,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
211608,2,7,"Z",0,"R",1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
211644,1,1,"R",60,"Z",0,"Z",0,"Z",0,"R",35,"Z",0,"Z",0,"Z",0,"R",95
211644,1,2,"R",24,"R",3,"Z",0,"Z",0,"R",25,"R",4,"Z",0,"Z",0,"R",56
211644,1,3,"R",17,"R",12,"Z",0,"Z",0,"R",18,"R",26,"Z",0,"Z",0,"R",73
211644,1,4,"Z",0,"Z",0,"R",4,"Z",0,"R",2,"R",2,"R",8,"Z",0,"R",16
211644,1,7,"R",101,"R",15,"R",4,"Z",0,"R",80,"R",32,"R",8,"Z",0,"R",240
211644,2,1,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211644,2,7,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211893,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211893,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
211981,1,1,"R",8,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",10
211981,1,2,"R",17,"Z",0,"Z",0,"Z",0,"R",9,"Z",0,"Z",0,"Z",0,"R",26
211981,1,3,"R",7,"R",12,"Z",0,"Z",0,"R",1,"R",9,"Z",0,"Z",0,"R",29
211981,1,4,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
211981,1,5,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",10,"Z",0,"R",13
211981,1,7,"R",32,"R",12,"R",4,"Z",0,"R",12,"R",9,"R",12,"Z",0,"R",81
211981,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1
211981,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
211981,2,7,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
212009,1,1,"R",25,"Z",0,"Z",0,"R",1,"R",15,"Z",0,"Z",0,"Z",0,"R",41
212009,1,2,"R",47,"R",1,"Z",0,"Z",0,"R",28,"Z",0,"Z",0,"Z",0,"R",76
212009,1,3,"Z",0,"R",29,"R",17,"Z",0,"Z",0,"R",37,"R",10,"R",1,"R",94
212009,1,4,"Z",0,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",15
212009,1,6,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"R",1
212009,1,7,"R",72,"R",30,"R",20,"R",1,"R",43,"R",37,"R",22,"R",2,"R",227
212018,1,1,"R",9,"Z",0,"Z",0,"Z",0,"R",4,"Z",0,"R",1,"Z",0,"R",14
212018,1,3,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
212018,1,4,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",2
212018,1,5,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
212018,1,7,"R",9,"Z",0,"R",2,"Z",0,"R",4,"Z",0,"R",3,"Z",0,"R",18
212018,2,1,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",1
212018,2,2,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"Z",0,"Z",0,"R",3
212018,2,3,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",1,"Z",0,"R",2
212018,2,7,"R",1,"Z",0,"R",1,"Z",0,"R",2,"Z",0,"R",2,"Z",0,"R",6
212054,1,1,"R",155,"Z",0,"Z",0,"Z",0,"R",32,"Z",0,"Z",0,"Z",0,"R",187
212054,1,2,"R",111,"Z",0,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",175
212054,1,3,"Z",0,"R",72,"Z",0,"Z",0,"Z",0,"R",71,"Z",0,"Z",0,"R",143
212054,1,4,"Z",0,"Z",0,"R",146,"Z",0,"Z",0,"Z",0,"R",102,"Z",0,"R",248
212054,1,7,"R",266,"R",72,"R",146,"Z",0,"R",96,"R",71,"R",102,"Z",0,"R",753
212054,2,1,"R",11,"Z",0,"Z",0,"Z",0,"R",8,"Z",0,"Z",0,"Z",0,"R",19
212054,2,2,"R",9,"Z",0,"Z",0,"Z",0,"R",14,"Z",0,"Z",0,"Z",0,"R",23
212054,2,3,"Z",0,"R",3,"Z",0,"Z",0,"Z",0,"R",11,"Z",0,"Z",0,"R",14
212054,2,4,"Z",0,"Z",0,"R",64,"Z",0,"Z",0,"Z",0,"R",138,"Z",0,"R",202
212054,2,7,"R",20,"R",3,"R",64,"Z",0,"R",22,"R",11,"R",138,"Z",0,"R",258
212106,1,1,"R",55,"Z",0,"Z",0,"Z",0,"R",15,"Z",0,"Z",0,"Z",0,"R",70
212106,1,2,"R",84,"R",3,"Z",0,"Z",0,"R",42,"R",1,"Z",0,"Z",0,"R",130
212106,1,3,"R",2,"R",36,"R",14,"Z",0,"R",3,"R",47,"R",16,"Z",0,"R",118
212106,1,4,"Z",0,"Z",0,"R",10,"Z",0,"R",1,"Z",0,"R",14,"Z",0,"R",25
212106,1,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",3,"Z",0,"R",4
212106,1,7,"R",141,"R",39,"R",25,"Z",0,"R",61,"R",48,"R",33,"Z",0,"R",347
212106,2,1,"R",17,"Z",0,"Z",0,"Z",0,"R",6,"Z",0,"Z",0,"Z",0,"R",23
212106,2,2,"R",26,"R",1,"R",1,"Z",0,"R",19,"R",1,"Z",0,"Z",0,"R",48
212106,2,3,"Z",0,"R",10,"R",11,"Z",0,"Z",0,"R",24,"R",11,"Z",0,"R",56
212106,2,4,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"Z",0,"R",12,"Z",0,"R",12
212106,2,6,"Z",0,"Z",0,"R",1,"Z",0,"Z",0,"Z",0,"R",2,"Z",0,"R",3
